Date,irradiance,temperature,pressure,rainfall
22/03/2020,20.6299247269369,27.9603634615532,18.6025383826208,0.0506398586227878
23/03/2020,14.9711114936946,22.0905464979462,13.9138071140182,0.627211853072102
24/03/2020,12.0134413682258,22.3259577051025,17.1461445968707,2.28359386320092
25/03/2020,10.3203766335714,24.2246838289706,17.7887332392999,0.610988472712685
26/03/2020,10.8476221307162,21.3954894682083,14.9834359584199,16.4379628790579
27/03/2020,15.8251418209193,22.4231593151707,17.1519347067498,4.71570671302333
28/03/2020,14.4624558671207,23.2931785622769,16.4493296146165,0.510195670642875
29/03/2020,15.2371436510252,24.7681074710671,19.7853297167635,9.48088419316172
30/03/2020,9.47479024015939,24.6860758511893,20.4014205955995,3.52451613018468
31/03/2020,17.91672997329,25.8489097080097,18.9184293174504,0.886212094743567
01/04/2020,10.7109826307488,24.3744807074273,21.2376807743751,0.813323743906238
02/04/2020,8.0082682963533,23.6362425977457,20.6853467036836,4.94593530432851
03/04/2020,10.5962783787781,24.4073685329363,19.2532930534335,7.13888362112787
04/04/2020,16.0977929202829,24.3457836299165,19.6933364694506,10.4069925116702
05/04/2020,17.620476478382,22.5742624076665,10.6459631611042,0.66094344839492
06/04/2020,16.153083820332,22.5202786120611,12.5589205516975,0.219516050597864
07/04/2020,12.316416906879,20.5155120545979,14.1284877041929,1.61263925874475
08/04/2020,7.52819659624295,19.4376192220587,15.9032250673875,1.44756599268413
09/04/2020,11.3792220113951,21.2923493974746,16.2436565905365,2.31959848235864
10/04/2020,7.52084168251627,21.745621170842,18.5721501142604,3.61180975458784
11/04/2020,16.2049163375003,24.3306238829033,13.4466339506907,5.69419701338898
12/04/2020,17.0623810790307,20.6735671183927,8.36941973406281,0.174509370625565
13/04/2020,15.0835146488939,21.6375441752078,12.2561182993055,0.177790696240001
14/04/2020,16.4895350052208,24.6570193211955,14.6473919705524,0.0226771406408935
15/04/2020,16.5229392205123,27.1080562392645,15.963001143616,0.00892289745439205
16/04/2020,7.97420428653145,25.5796075716699,16.6452893989354,0.00840319170306771
17/04/2020,16.1464068650237,25.4529251617668,12.4969580184935,0.0139164695588232
18/04/2020,15.7336093235148,22.4349792289861,10.4000675635619,0.00410972340649544
19/04/2020,14.4862464480293,21.6570028563469,12.8874438689585,0.0186399116844246
20/04/2020,7.28579618165,20.2841206535498,13.5243599086641,0.0839797155820467
21/04/2020,14.5865308634717,24.0755289892117,13.0738366638856,0.0633147407624455
22/04/2020,15.4626653975737,24.5071542315716,12.5427500835974,0.000810568542603178
23/04/2020,15.0191599277034,24.1104500626175,12.2157606650586,0.00557003100987907
24/04/2020,15.0072169503288,26.465034986113,13.3204362203526,0.0638247447639446
25/04/2020,14.8653847103567,25.9027813168284,14.5315784103607,0.0200244272915135
26/04/2020,10.0781033814419,25.7086018754615,14.0154894526491,0.274567265245795
27/04/2020,9.08855135022901,21.2325042856488,15.38054706025,1.38933174025224
28/04/2020,9.57808463171941,22.5744628728775,17.414171823498,0.791597449557449
29/04/2020,9.99347448357295,24.5464103974558,18.4344015980866,1.63511319798251
30/04/2020,3.49952805804913,17.9758205687023,16.9102612123087,7.79222291528371
01/05/2020,12.6250777532415,15.5760844916958,8.30385344795146,13.7270782308724
02/05/2020,12.9522436071458,17.1085457148029,7.6293415568251,0.984870476544017
03/05/2020,13.8510371734671,18.2685209351372,8.34726270827074,0.204544043606065
04/05/2020,13.486390017735,18.3743502516956,9.74726165499094,0.0929566634799386
05/05/2020,11.9628958214359,19.5804008983827,12.6589612225755,2.72901743818877
06/05/2020,13.3057492359983,21.8562392172706,12.8966795729405,0.50101886848753
07/05/2020,11.2698042860047,22.7000765727528,12.2574175767241,0.00763374916270764
08/05/2020,13.2691044664523,25.6360936822599,13.3877891076425,0.0115575681571752
09/05/2020,10.6384567423372,24.2121764522054,12.7347674699828,0.213140740494278
10/05/2020,13.0906268258974,17.0085423417136,7.27314793148904,0.527583988945929
11/05/2020,12.9972269728248,17.9205627143763,7.63622672852519,0.023870896528078
12/05/2020,12.7398125084349,19.5147982555087,9.30250691501233,0.00726964271728173
13/05/2020,10.0953926497391,18.5553435961248,10.3608989089143,0.0044938707337621
14/05/2020,9.6315880176178,17.4408046979803,11.5027910958708,1.3734348199828
15/05/2020,9.34304018611337,16.89259342539,10.3628561056627,4.15185393854633
16/05/2020,10.4371780939218,18.9966569182175,13.6520623441936,5.02344244865106
17/05/2020,11.0686048332058,20.0548356679114,12.8833013957591,0.330196488331642
18/05/2020,8.24546722935283,19.1022725436698,14.3360554312646,1.24166645893863
19/05/2020,11.7705041053762,20.7067714663347,14.5783779577493,1.03606173824581
20/05/2020,10.5755931126458,22.6179641327745,13.7918187072858,0.23765967115396
21/05/2020,5.71377322820776,16.9672855286465,14.0211228558201,1.06218174286284
22/05/2020,6.9934970908344,15.3998618024622,9.26850218232826,25.8439819259498
23/05/2020,7.27846177276723,16.5632410662766,10.2158050231924,2.02846221623581
24/05/2020,7.53731840169971,16.9480030157672,10.8087065757372,0.527020249373096
25/05/2020,6.63568922520457,16.3443509803225,11.0948693250052,0.619345460424777
26/05/2020,8.41019470473884,18.4779030584293,14.4153192824405,23.2312047082444
27/05/2020,9.75227012256665,18.9146255775934,13.1785504191202,2.52705630110751
28/05/2020,11.2023612975785,20.7064576387996,13.1220694871485,0.084488187772531
29/05/2020,7.43853607830222,17.520171064344,12.8842439293569,0.444393504756031
30/05/2020,10.8316645397627,19.5238757790915,13.162674820125,2.72308139853702
31/05/2020,8.68262947447848,20.3005737328267,13.4496115630713,0.0707205117321335
01/06/2020,10.0978869092471,20.7629410947704,11.948588305679,0.158194111722588
02/06/2020,7.40546914378787,15.1409649011101,8.71910773884124,2.13740873391862
03/06/2020,10.9145118542426,17.4071719442896,9.50768329649783,0.317188914944912
04/06/2020,10.188496503978,16.0137587969999,8.19462873018454,0.103728054939749
05/06/2020,11.1581838042741,17.9177407523913,9.42363095778963,0.100854776311495
06/06/2020,10.8606874628656,17.8043240029245,9.03702449481155,0.0243643651182477
07/06/2020,8.05032867644655,16.2307334448339,10.3451219491274,0.0428128321637927
08/06/2020,10.1154253073668,16.6414616608643,10.2323988742894,9.64940153011674
09/06/2020,9.35701359186618,18.0127429945824,13.4236342950896,3.88660378855575
10/06/2020,5.83149585186182,16.7762690529742,14.7815238686715,6.12808817192186
11/06/2020,10.3306322455191,19.693340773582,14.3313666430286,5.49638550289795
12/06/2020,6.3497583748113,16.7306498190759,13.5259201027968,0.873568400365397
13/06/2020,9.81682131209132,19.1654487296806,14.0659725907096,3.44979337070359
14/06/2020,9.5052104954128,19.486110668889,14.8246075575672,8.6096245875755
15/06/2020,10.6581367528195,19.0041015613086,9.72499757432393,0.617850268253556
16/06/2020,10.593560309896,19.8063627420109,11.4676878374199,0.0957242614943108
17/06/2020,7.3422593227384,16.6265358138126,11.2693559927647,0.117141807193831
18/06/2020,9.6589691093656,17.9414601196783,12.0416849641115,2.24009385336845
19/06/2020,10.6006841006644,18.7104825564126,11.5666637982741,0.263097513277426
20/06/2020,10.2118778788272,19.3511215379104,11.6371391312,0.269786288540328
21/06/2020,7.74397667291045,17.0576690775532,12.4269213007037,8.07405764172735
22/06/2020,9.28004835637476,15.2651816308757,9.54150019368542,2.25081903640563
23/06/2020,10.2335097204368,15.1870016934154,8.74667878157949,0.363250357890708
24/06/2020,9.30751367252855,17.2243095298946,9.40923213260727,0.149123581217562
25/06/2020,10.4420588224738,17.2586853807312,9.98467539436982,0.154300132806643
26/06/2020,10.5933942409562,17.3028363098592,9.15218675140751,0.0203115286407026
27/06/2020,8.83692194983642,15.5045255605209,10.2348811947536,0.511269454662001
28/06/2020,9.39694246253378,15.6562501126638,9.7716973877863,0.60434335380848
29/06/2020,8.88355261107017,16.0958987282055,11.5369952161093,3.66212280041493
30/06/2020,10.7143552088049,17.5621382679574,11.0645435845894,1.36817278945214
01/07/2020,10.8565835015795,20.2126558986115,10.5814007257546,0.106497822203268
02/07/2020,10.7309137811816,21.5748913242556,11.1565405649823,0.16917929537911
03/07/2020,10.7167466145586,17.0470631035857,9.37350123859991,0.16252553419142
04/07/2020,10.6460312804354,15.0943712518071,8.84865764235964,1.42584737917202
05/07/2020,10.9028112137285,17.0418676026675,8.79588747585738,0.040530431624769
06/07/2020,10.8964454924483,16.9032585611625,9.08582436140199,0.0261507009221332
07/07/2020,9.3668249840416,15.968542037446,9.84715556086971,0.163824621928057
08/07/2020,7.62167810379594,15.5848588356649,12.1124666612071,3.46352125736977
09/07/2020,10.9693039203544,17.4712225094078,10.7939064439521,0.159872126675026
10/07/2020,8.11999431780911,16.6984188898381,12.1889378198617,0.351473802047814
11/07/2020,6.62665008641444,15.5311241484444,13.0317212574034,4.14582127252126
12/07/2020,10.0023406832794,16.6941279645939,11.6519272681796,2.0657422272921
13/07/2020,10.1597402444065,15.9525374020259,11.0393498445498,6.24475458632748
14/07/2020,7.74352012863866,15.404579769051,11.9912711884416,10.5946397468452
15/07/2020,8.91453332486372,15.2176647367095,9.61344328369468,5.65960012369455
16/07/2020,9.38037354985957,15.5654321750171,8.20002976147478,0.141398616919239
17/07/2020,8.51434339184118,15.5407465572607,9.52116428293991,0.459484860664049
18/07/2020,10.080810979067,16.9288426300078,10.3236072233198,1.18891776600576
19/07/2020,11.4599975157944,18.8744887142877,10.4729094985211,0.0220172338711795
20/07/2020,12.204757873819,17.1574591729821,7.07460073096233,0.0634635079459511
21/07/2020,12.1537566434373,16.0041866812958,7.85285986887439,0.00104680960833116
22/07/2020,11.6808631707524,17.5653720468162,8.93951548299853,0.00506190210432544
23/07/2020,11.9440212964599,17.6669062479803,9.66449498818385,0.0156860058734794
24/07/2020,12.0091994745895,17.9293819119828,10.8743431503436,0.0753500236612797
25/07/2020,8.44039356430554,17.6273476263772,11.686000792129,0.294686114141235
26/07/2020,3.92945623241049,15.7789198087989,14.3777620127256,8.99721911518595
27/07/2020,5.01729881666351,15.9032423207708,15.1991830158033,72.1369489467982
28/07/2020,9.15140208485792,17.3872293229457,14.4371161338817,29.8456322075758
29/07/2020,12.5346363013261,18.3569725568078,11.8024657300272,2.28109907346461
30/07/2020,12.3163857475173,17.3077067366834,11.139477177957,0.0476698657792537
31/07/2020,12.5429196661786,16.5951040006288,9.36867828400193,0.0196517061783862
01/08/2020,12.9607958320523,18.2918728301485,10.0527872354262,0.0161721312562063
02/08/2020,13.0279930099056,18.8683892963443,9.33686843308153,0.0204696825020557
03/08/2020,12.6775052747108,19.883154539354,9.60472238724261,0.03100883679095
04/08/2020,12.5011100772744,19.8946572918761,8.91153547424645,0.00511099225365039
05/08/2020,13.7081659512686,15.9761858221415,5.89061682305583,0.0155521869229674
06/08/2020,13.6414523587124,15.2759962217827,6.46004476958385,0.0449992781947847
07/08/2020,3.95195647497904,12.8576940378593,10.3655464708009,0.890958226641876
08/08/2020,7.50525380170176,15.6261400851458,13.5742701366361,23.6248549045984
09/08/2020,8.61996532163399,14.4763978122688,9.68179839716246,9.67512295331258
10/08/2020,10.0959684294941,15.4826680371429,11.4063270730545,29.3287198335209
11/08/2020,11.8232223990741,16.902133284321,10.8697234757056,3.0008413413423
12/08/2020,9.2685212212888,17.2415450033207,11.8062021260172,0.139116235819626
13/08/2020,14.3244621292033,21.4228874612279,13.0526953849401,1.08363602626889
14/08/2020,8.43164204488052,17.279865748228,12.6842805807408,0.379695741526363
15/08/2020,11.5749507284809,18.0744496847067,13.842904162931,5.73352156372698
16/08/2020,13.6247919907304,18.3132603890381,10.3856909425679,1.37247486137392
17/08/2020,15.0027901714889,18.4885566308531,9.71151442366346,0.216714821185597
18/08/2020,12.8833949778641,19.4732980817317,9.87559365318177,0.0867053760446857
19/08/2020,13.6618339891673,19.576784937567,10.3986914513329,0.286800718708949
20/08/2020,15.0603885073851,16.6034389499346,8.02651868749148,1.40984962738422
21/08/2020,13.8696384741188,17.0793696221819,8.78003517916291,0.335027203495514
22/08/2020,14.0508013923313,14.1305620989157,7.34238791057689,1.05681182541563
23/08/2020,15.4408195798663,15.4825517758026,6.80275536598252,0.604253748752287
24/08/2020,16.1257148200816,16.6438752909115,6.67581153851142,0.175270646585252
25/08/2020,15.622948638081,15.4544658552844,7.25555874878244,0.0690015292950283
26/08/2020,16.6345567170685,17.7217568829846,8.44557247118965,0.00583964743202928
27/08/2020,16.5920483148533,20.3283784117228,8.57873245169565,0.00472935403582041
28/08/2020,16.9292472771314,17.9317086808874,6.82086532092723,0.0390998665087579
29/08/2020,17.0906454424974,21.0966475961591,8.92579944809358,0.000754438445675908
30/08/2020,17.1600640360472,23.9316807518284,9.84796388995262,0.000413181669619783
31/08/2020,16.3173402037224,21.0577711190297,10.7119154193952,0.00967875168397709
01/09/2020,15.541202965951,17.5616222405697,9.63896631561579,0.079359513738672
02/09/2020,15.7853550648161,23.1038871244108,10.8708165592262,0.0106662258782927
03/09/2020,16.4331251741292,27.9884591197596,11.8718921624028,0.0103719804104363
04/09/2020,8.86782066899312,20.4075899741177,12.5984955682161,0.074222836453872
05/09/2020,17.5694885092308,20.9679189225399,11.2721865630483,5.66351105902985
06/09/2020,15.4463965581737,19.1382485981403,12.4305215420497,0.208687836409905
07/09/2020,18.4624671515294,21.8467805593617,12.8514467120793,0.0208839448845719
08/09/2020,17.8260399816326,23.5429398421901,13.0135745120904,0.0298187721289653
09/09/2020,5.60623878402604,15.8225176751055,14.6710457692818,0.992184189727063
10/09/2020,16.2298577837651,17.3517072335739,11.2501220573263,6.43467426635851
11/09/2020,16.2504479189346,19.3558397801709,12.2092499954763,1.03920212927613
12/09/2020,19.1296186460954,22.0542823837898,12.5898609875459,0.0940004034442787
13/09/2020,13.0907984241532,23.3493722664075,12.8492767273344,0.158160291522605
14/09/2020,19.4827064498819,21.4782929408396,12.8055478768969,0.126863095100786
15/09/2020,17.0095858437757,22.3363477378419,15.1632279688039,0.0381255238228887
16/09/2020,19.719359083252,25.710974784592,15.3365600104175,0.00193292316114057
17/09/2020,18.717050949477,28.7669030021906,13.7296913185504,0.00496955039359062
18/09/2020,7.89341011993728,18.4043092656905,14.4328999574708,0.412025605024252
19/09/2020,14.5240363928918,22.2042927212062,17.5076817421103,1.53750667658151
20/09/2020,9.7492295246306,21.6277238478187,16.7262890956145,5.08061906262626
21/09/2020,18.1594470376971,27.1796386377106,18.1312677013771,6.3812518056061
22/09/2020,20.6262578138659,24.5506876085971,11.5319484249836,1.95906172029458
23/09/2020,20.166583725451,21.7749193438784,8.59516086746728,0.0819642022344239
24/09/2020,20.8036590894086,19.8468606419224,8.35192329841094,0.187609262360477
25/09/2020,16.7942105583836,21.5814910236103,9.02377104631027,0.508132835194154
26/09/2020,21.0091081170862,16.3691757173423,6.04524036232408,2.64671125606977
27/09/2020,19.9979414978673,17.6943762245837,7.52758827974873,0.0756393624881632
28/09/2020,21.8560406694745,19.0104025563205,9.31617985254935,0.0778469169766259
29/09/2020,19.4256311569508,19.5118481254005,10.8192585553674,0.00683629759332972
30/09/2020,12.1721572660071,19.8395823942183,11.7932522123196,0.128564519380438
01/10/2020,21.592314678409,23.5356532905496,13.380439475018,2.88483919301325
02/10/2020,23.099858073299,25.4732603166683,12.3882051237555,0.0194737772984739
03/10/2020,23.2535383471249,27.4259293945268,13.354716117876,0.00416122475514482
04/10/2020,23.154290442431,28.7207608826629,15.7220137845649,0.00860358624895941
05/10/2020,22.6805971160441,30.2543946268585,13.7383380833785,0.0317853420276397
06/10/2020,10.6818095173858,19.5942696973729,15.0357206798072,1.2045896435147
07/10/2020,8.5628134026837,20.6304437597398,17.300370419255,0.895909355441398
08/10/2020,16.1674324577321,26.3186075183966,18.3677858458602,2.53754567665797
09/10/2020,21.6937960769326,21.838313927294,10.2716676927933,0.444087877437307
10/10/2020,24.0766281645403,24.2469226595105,9.42437905186467,0.0434686748501591
11/10/2020,22.0937526411255,25.7209327721953,10.4553664009668,0.017435991937241
12/10/2020,22.2627953057776,24.3384503160077,15.9264494308397,0.0993165052998045
13/10/2020,24.6921888291408,27.9119336441509,15.1332035302872,0.444716951620149
14/10/2020,20.5937840780277,22.3198280246959,14.7942101389417,0.0651072140435944
15/10/2020,24.2667635477187,27.437917273279,16.2320725168873,0.0466913259910861
16/10/2020,11.6803779594573,20.5252102559904,15.8259888517849,0.3583964572018
17/10/2020,17.071047430984,26.2077325739548,16.3991054483982,1.28029481424358
18/10/2020,14.4815941971026,23.6449188735098,16.3689581855265,2.31978595462883
19/10/2020,18.9420980250469,20.16164768291,14.2986674626372,6.19042455212339
20/10/2020,17.6056270444556,21.5813399725959,14.5773805215355,1.28528178356309
21/10/2020,25.278192331311,23.9888144170169,14.9385405981751,0.263410227968557
22/10/2020,21.4144356836247,24.538992034812,16.613190631657,0.58522481546589
23/10/2020,24.2582319851705,26.7108599068499,18.2057731037052,0.260602958784797
24/10/2020,8.71315499420469,23.2677631263045,21.221161192312,7.03136422716572
25/10/2020,8.22776398036767,15.5689840191614,13.1629887653305,18.3687483083724
26/10/2020,9.70964597235289,16.1689337590133,13.7163708464935,32.4574014889566
27/10/2020,16.7350169101304,19.1027925988596,14.0322439942356,12.5235929774702
28/10/2020,14.7903970512727,19.879476600774,14.1821403176657,0.960223851087296
29/10/2020,19.5078696575321,20.9411717623922,16.0460422892795,10.003572618881
30/10/2020,22.4704571871289,22.1824683210534,15.0803180753853,1.66905735074579
31/10/2020,15.5349112283763,22.8069473736646,18.63613852466,5.99633018328776
01/11/2020,14.4533527220027,20.0012889454246,15.5212919603767,13.2836893464647
02/11/2020,22.6624843795527,21.6116989154388,14.4178370609265,5.65447896609889
03/11/2020,27.3464779036204,23.0514906292293,13.9662537882744,0.0332872170530216
04/11/2020,25.9906228444979,26.5520915206435,14.4897760292859,0.044746909127426
05/11/2020,7.02048791332814,16.6403685353369,15.571508764009,5.13651293175709
06/11/2020,25.9430024932997,20.348168806,11.4099238458141,14.9152024960621
07/11/2020,22.7338754153519,20.7526038219842,13.7675896987174,0.0719815700186652
08/11/2020,25.1095472773774,20.5608271902919,10.7736378693698,0.193874926304672
09/11/2020,22.4721931809408,21.8395869322498,13.3856215844222,0.200886421507507
10/11/2020,27.5540442730989,23.7941668565501,13.4816397045334,0.233889567866613
11/11/2020,28.4226530850702,26.2208831043581,16.1563143666176,0.0270228918299434
12/11/2020,19.5861715168014,28.5114364827371,18.3498941339993,0.242745933148457
13/11/2020,17.6062069553963,27.3284284892412,19.44384996092,3.35819754741522
14/11/2020,29.1089645275732,25.6887212827556,15.6415990792773,3.56883897118444
15/11/2020,29.4609352324892,29.2259474334872,17.1709503667308,0.0160376780821211
16/11/2020,24.3494941421906,33.8883893267612,18.3922248843134,0.0335827800818289
17/11/2020,22.9411418522982,23.5546095116458,15.5526149253925,0.626097170940293
18/11/2020,24.6942534073365,24.1991243423234,15.7025314176725,0.332401218805026
19/11/2020,28.7469008373875,26.6143473574133,16.4559516583914,0.0199105933131548
20/11/2020,27.2574242880087,32.5304656837381,19.2823952182541,0.0226516300433099
21/11/2020,23.2824788260364,25.5716896763517,16.2647886618597,0.594180888426616
22/11/2020,18.0261180975096,27.8307992802986,18.2817397831893,0.295004565822741
23/11/2020,9.46411730601864,25.9261548340864,22.4012053591887,4.4706636300937
24/11/2020,25.6948804422328,23.6249283375613,16.0916149010357,2.14567355297124
25/11/2020,23.7734522798648,25.1561502866324,17.0032801145492,0.822309941458026
26/11/2020,30.5145822417971,31.3555065696649,17.6220779239298,0.0474847496057959
27/11/2020,27.546153538488,30.3868542005814,16.1089037345011,0.00463416004782405
28/11/2020,28.3508454968551,39.5142932297563,21.9848052393762,0.0260692183082969
29/11/2020,22.993729512693,37.9370029723734,14.7726453706941,0.375083812444239
30/11/2020,20.0821032462065,24.1845716652447,14.818060522803,0.139627872723783
01/12/2020,27.2102241927755,31.1016544719831,18.160132921937,0.0977526594041495
02/12/2020,16.5016011068193,23.5513553909491,17.2546886223857,6.12481045054361
03/12/2020,9.63315913883839,23.7472513489245,17.4414427452855,1.01769486424307
04/12/2020,30.9889632146758,30.3857854194843,18.6273127283451,0.703968843413191
05/12/2020,11.9013823153465,25.8795275186328,17.6474298299997,0.224438432243132
06/12/2020,30.4269498193376,28.2795409078283,13.9806248779841,7.66319477276241
07/12/2020,28.7737126637278,27.9915453539325,10.8013979306906,0.0957589111982677
08/12/2020,30.5298057454188,22.3933185123806,8.93874341523883,0.216421704388494
09/12/2020,31.336672030166,25.6104274884603,12.3001381223937,0.0983735075870303
10/12/2020,25.8236247637076,26.6668806111696,15.4167922697845,0.0169002989058051
11/12/2020,20.0420617091308,21.4861350650746,11.5655770387762,1.169985770579
12/12/2020,23.1563695958609,23.0568597899755,13.1356800634266,1.46916493356322
13/12/2020,23.7169395470975,24.3609238400244,15.4707159784678,1.47696181765592
14/12/2020,15.3804840008056,24.4263918873547,19.2041848082663,2.58438494907812
15/12/2020,12.3255099816648,25.2238887545364,22.3265319625549,6.90698006794069
16/12/2020,20.2305249487853,27.9141919587847,25.7448750419233,12.2112267134736
17/12/2020,25.0723521765781,31.1238572132154,24.2553703988655,3.97715000752809
18/12/2020,14.8746864158016,30.4677440017396,23.7726842021862,2.81117907569397
19/12/2020,8.41993033960925,20.3930660172884,16.9943703031122,3.43675036680707
20/12/2020,14.5590836980566,23.7980014015415,19.6591151671066,3.68229348460643
21/12/2020,7.66480479807847,22.9568680761246,20.9845343183516,1.41354535213135
22/12/2020,16.997259666168,26.1372001549113,20.5437638161042,26.8480654382976
