date,au.nem.nsw1.demand.energy (GWh),au.nem.nsw1.demand.market_value (AUD),au.nem.nsw1.fuel_tech.coal_black.emissions (tCO2e),au.nem.nsw1.fuel_tech.coal_black.energy (GWh),au.nem.nsw1.fuel_tech.coal_black.market_value (AUD),au.nem.nsw1.fuel_tech.distillate.emissions (tCO2e),au.nem.nsw1.fuel_tech.distillate.energy (GWh),au.nem.nsw1.fuel_tech.distillate.market_value (AUD),au.nem.nsw1.fuel_tech.exports.emissions (tCO2e),au.nem.nsw1.fuel_tech.exports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.exports.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ccgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ccgt.market_value (AUD),au.nem.nsw1.fuel_tech.gas_ocgt.emissions (tCO2e),au.nem.nsw1.fuel_tech.gas_ocgt.energy (GWh),au.nem.nsw1.fuel_tech.gas_ocgt.market_value (AUD),au.nem.nsw1.fuel_tech.hydro.energy (GWh),au.nem.nsw1.fuel_tech.hydro.market_value (AUD),au.nem.nsw1.fuel_tech.imports.emissions (tCO2e),au.nem.nsw1.fuel_tech.imports.emissions_factor (tCO2e/MWh),au.nem.nsw1.fuel_tech.imports.energy (GWh),au.nem.nsw1.fuel_tech.pumps.energy (GWh),au.nem.nsw1.fuel_tech.pumps.market_value (AUD),au.nem.nsw1.fuel_tech.solar_rooftop.energy (GWh),au.nem.nsw1.fuel_tech.solar_rooftop.market_value (AUD),au.nem.nsw1.fuel_tech.solar_utility.energy (GWh),au.nem.nsw1.fuel_tech.solar_utility.market_value (AUD),au.nem.nsw1.fuel_tech.wind.energy (GWh),au.nem.nsw1.fuel_tech.wind.market_value (AUD),au.nem.nsw1.temperature_max (C),au.nem.nsw1.temperature_mean (C),au.nem.nsw1.temperature_min (C)
23/09/2016,186.3,8551228.0,134709.0,146.0,6429239.0,0.01268,1.796e-05,0.7283,414.1,0.8495,0.4875,3338.0,6.736,312893.0,257.9,0.3561,22217.0,5.828,270089.0,21415.0,0.8736,24.51,0.1134,4784.0,3.831,160645.0,1.858,76145.0,1.612,68093.0,21.6,17.19,15.3
24/09/2016,170.1,7708954.0,124333.0,134.8,5979011.0,0.006159,8.723e-06,0.4307,155.2,0.8414,0.1845,2013.0,3.895,186134.0,0.0,0.0,0.0,4.072,169378.0,21727.0,0.8958,24.25,0.7637,28796.0,4.654,220005.0,1.528,69013.0,1.973,96364.0,21.8,17.24,12.6
25/09/2016,167.2,6443097.0,121048.0,131.4,4940661.0,0.0008694,1.232e-06,0.05486,539.0,0.83,0.6495,1962.0,3.78,167205.0,0.0,0.0,0.0,4.691,171652.0,19440.0,0.9207,21.11,0.9765,31685.0,3.053,102211.0,1.38,45216.0,5.608,207273.0,22.1,17.43,13.6
26/09/2016,182.6,8554262.0,132053.0,143.2,6611005.0,0.0001158,1.64e-07,0.005337,504.7,0.8343,0.6049,3746.0,7.648,378485.0,0.0,0.0,0.0,4.697,216035.0,17455.0,0.8919,19.57,0.3053,9868.0,4.916,223397.0,1.676,72946.0,6.509,302693.0,21.3,15.6,12.1
27/09/2016,187.2,9510966.0,130824.0,142.1,6849796.0,11.43,0.01619,769.6,1018.0,0.792,1.286,3547.0,7.202,368509.0,0.0,0.0,0.0,5.349,265528.0,19015.0,0.904,21.03,0.0,0.0,4.736,220396.0,1.913,84046.0,10.92,511667.0,22.6,16.11,11.1
28/09/2016,183.2,7979516.0,132838.0,144.3,6129735.0,0.006371,9.024e-06,0.2781,173.8,0.7985,0.2177,3206.0,6.44,273799.0,332.5,0.459,23469.0,7.669,328781.0,19085.0,0.9497,20.1,0.0,0.0,5.195,196498.0,1.852,66347.0,2.718,120008.0,21.9,15.4,10.3
29/09/2016,190.6,8530860.0,129123.0,140.2,6062156.0,1.429,0.002023,88.15,86.15,0.7542,0.1142,2498.0,4.86,217346.0,207.6,0.2866,16452.0,6.892,295655.0,26333.0,0.9816,26.83,0.0,0.0,2.4,109561.0,1.174,53255.0,10.5,449589.0,19.6,16.82,14.2
30/09/2016,190.4,7813305.0,129145.0,140.3,5478958.0,2.521,0.00357,133.9,604.7,0.7965,0.7592,2362.0,4.556,208804.0,0.0,0.0,0.0,3.479,134744.0,28667.0,1.023,28.03,0.0,0.0,3.872,141972.0,1.344,48759.0,13.51,516888.0,22.4,16.6,12.4
01/10/2016,170.9,6043744.0,107954.0,116.9,4027552.0,2.27,0.003216,108.6,354.4,0.7953,0.4456,1134.0,1.929,65185.0,0.0,0.0,0.0,5.147,191578.0,33102.0,1.021,32.42,0.0,0.0,4.646,150347.0,1.748,55270.0,13.37,448949.0,21.4,15.8,12.6
02/10/2016,162.2,5143506.0,101666.0,110.1,3405546.0,2.242,0.003176,97.71,936.4,0.7723,1.212,1133.0,1.927,59368.0,0.0,0.0,0.0,9.999,311595.0,31541.0,1.003,31.44,1.267,39721.0,5.246,161256.0,1.412,42748.0,8.707,265687.0,23.8,17.35,12.7
03/10/2016,164.4,6219939.0,100018.0,108.3,3956756.0,2.239,0.003172,113.9,1834.0,0.6869,2.67,1134.0,1.93,69260.0,0.0,0.0,0.0,17.26,654465.0,23677.0,0.9532,24.84,0.1421,4678.0,3.441,139035.0,1.309,49929.0,13.56,488123.0,25.0,21.23,19.0
04/10/2016,181.9,7463692.0,110262.0,119.5,4831791.0,2.204,0.003122,125.6,579.9,0.6968,0.8323,2281.0,4.375,175640.0,0.0,0.0,0.0,19.17,768859.0,22783.0,0.9229,24.69,0.1416,5143.0,5.13,208265.0,1.87,71591.0,13.11,526361.0,23.9,17.99,13.0
05/10/2016,181.9,10569492.0,106285.0,114.9,6395568.0,2.228,0.003156,172.8,41.0,0.6552,0.06258,2125.0,4.023,292173.0,0.0,0.0,0.0,17.49,1084699.0,28730.0,0.9326,30.81,0.0,0.0,5.408,244921.0,1.926,86115.0,12.91,707857.0,23.4,17.27,11.9
06/10/2016,182.5,9274500.0,116356.0,126.1,6255909.0,2.128,0.003014,150.5,532.3,0.7594,0.7009,2004.0,3.761,185708.0,0.0,0.0,0.0,10.79,503309.0,28799.0,0.9708,29.67,0.2349,9934.0,5.189,250257.0,1.988,87489.0,11.0,555946.0,26.4,18.56,13.2
07/10/2016,183.2,7741920.0,120081.0,130.3,5461752.0,2.117,0.002999,123.7,1282.0,0.6916,1.853,3245.0,6.53,281906.0,0.0,0.0,0.0,16.69,716273.0,17815.0,0.9692,18.38,0.5498,14738.0,4.728,235151.0,1.809,78227.0,11.54,484699.0,29.8,22.47,16.2
08/10/2016,167.2,6367151.0,119456.0,129.6,4895116.0,2.177,0.003084,115.7,1148.0,0.8023,1.43,1135.0,1.931,72516.0,0.0,0.0,0.0,13.92,540933.0,15114.0,0.9653,15.66,0.0,0.0,3.504,147182.0,1.654,64880.0,5.875,212484.0,30.8,23.49,19.9
09/10/2016,162.7,4965736.0,102995.0,111.6,3403165.0,2.019,0.00286,84.85,848.5,0.7712,1.1,1133.0,1.928,57811.0,0.0,0.0,0.0,13.64,432302.0,29132.0,1.005,29.0,0.0,0.0,4.157,129722.0,1.824,56663.0,6.02,179065.0,21.4,17.28,13.9
10/10/2016,185.5,8618522.0,108961.0,118.2,5330813.0,2.093,0.002965,128.9,38.3,0.7455,0.05138,3457.0,6.741,339207.0,0.0,0.0,0.0,13.9,681863.0,33178.0,1.011,32.81,0.0,0.0,3.929,180798.0,1.485,70689.0,12.65,546262.0,33.5,20.87,16.9
11/10/2016,179.8,15390238.0,95355.0,103.3,7778901.0,16.91,0.02395,1639.0,16.57,0.6113,0.0271,3933.0,7.802,671708.0,3077.0,4.045,389659.0,16.44,1451091.0,35348.0,0.9856,35.86,0.8465,29411.0,5.246,433071.0,1.956,135128.0,10.43,773475.0,32.5,19.51,12.5
12/10/2016,182.4,12029494.0,104564.0,113.4,7168013.0,2.148,0.003043,191.1,0.0,0.0,0.0,4458.0,8.976,579280.0,720.3,0.9945,95915.0,14.26,973550.0,35658.0,0.9611,37.1,0.8496,41495.0,4.741,339684.0,1.139,66367.0,6.494,400515.0,21.4,15.47,10.8
13/10/2016,184.1,14421664.0,102488.0,111.1,8486101.0,2.15,0.003046,233.0,0.0,0.0,0.0,4952.0,10.08,773434.0,3158.0,4.151,310475.0,15.34,1204955.0,37164.0,0.9476,39.22,0.7522,53897.0,4.281,336431.0,1.836,120254.0,2.228,172619.0,23.0,16.05,12.0
14/10/2016,182.1,13501131.0,105936.0,114.9,8052153.0,2.201,0.003118,219.9,173.7,0.7465,0.2327,4372.0,8.786,652996.0,2338.0,3.077,255378.0,15.45,1060149.0,37112.0,0.9944,37.32,0.0,0.0,5.254,416396.0,1.933,129445.0,0.7862,45288.0,20.2,14.16,9.0
15/10/2016,165.4,8524795.0,100848.0,109.7,5495599.0,2.155,0.003052,151.4,47.98,0.7859,0.06105,1135.0,1.931,95904.0,0.0,0.0,0.0,7.656,447035.0,37279.0,0.9865,37.79,0.8365,36074.0,5.662,322236.0,2.02,88804.0,6.547,317690.0,23.1,16.33,11.1
16/10/2016,164.2,6782180.0,94553.0,102.7,3928057.0,2.16,0.00306,114.8,21.58,0.793,0.02721,1134.0,1.929,72508.0,0.0,0.0,0.0,6.72,289196.0,39266.0,1.032,38.05,2.72,87534.0,5.336,214348.0,1.74,65666.0,13.08,489170.0,28.3,20.66,16.5
17/10/2016,186.1,10004878.0,103125.0,111.7,5802569.0,2.202,0.003119,158.0,155.0,0.6938,0.2234,3696.0,7.271,397689.0,355.9,0.4914,32748.0,19.02,1040752.0,34823.0,1.003,34.72,0.8436,24385.0,2.013,122859.0,1.221,68415.0,11.89,591810.0,26.2,22.05,15.0
18/10/2016,182.3,9698849.0,101774.0,110.2,5676894.0,2.173,0.003078,155.2,0.0,0.0,0.0,3694.0,7.273,387171.0,444.4,0.6135,31389.0,14.51,777415.0,35164.0,1.003,35.05,0.0104,431.7,5.369,266477.0,1.962,88524.0,12.75,647201.0,24.8,16.3,11.6
19/10/2016,181.2,13358095.0,101910.0,110.4,8019197.0,2.281,0.003231,233.4,0.0,0.0,0.0,4094.0,8.166,610924.0,1677.0,2.316,182196.0,17.26,1287444.0,35378.0,0.9652,36.66,0.1588,6482.0,5.39,404123.0,1.995,129377.0,4.47,293371.0,25.5,20.01,16.3
20/10/2016,183.9,11694081.0,102106.0,110.6,6390220.0,2.165,0.003067,176.6,178.2,0.6704,0.2658,3756.0,7.414,418765.0,787.1,1.087,63062.0,21.54,1227618.0,36978.0,0.9687,38.17,0.0,0.0,4.46,256410.0,1.954,106901.0,3.435,197073.0,24.3,18.41,16.6
21/10/2016,185.0,12012692.0,102489.0,110.9,7110007.0,2.051,0.002905,186.5,0.0,0.0,0.0,4230.0,8.473,547613.0,1546.0,2.135,140327.0,19.7,1265320.0,35865.0,0.9648,37.17,0.1835,9944.0,4.534,330539.0,1.383,90395.0,5.234,335146.0,23.8,19.24,15.5
22/10/2016,174.7,11279249.0,100270.0,108.4,6654208.0,2.432,0.003445,212.7,0.0,0.0,0.0,1132.0,1.926,118198.0,1794.0,2.477,167888.0,14.95,929878.0,36269.0,0.9804,36.99,1.212,70889.0,2.406,157183.0,1.311,79753.0,8.733,536044.0,25.0,19.54,14.9
23/10/2016,167.0,12219560.0,99189.0,107.2,7165154.0,2.406,0.003408,225.0,0.0,0.0,0.0,2110.0,4.111,303931.0,551.8,0.7619,57227.0,12.61,855149.0,35693.0,0.983,36.31,1.756,105895.0,5.283,376198.0,2.024,120004.0,4.049,260428.0,18.4,14.41,10.3
24/10/2016,180.6,13744849.0,107479.0,116.3,8864136.0,2.378,0.003368,263.2,8.92,0.7004,0.01274,4522.0,9.383,745927.0,1245.0,1.72,174968.0,14.7,1105334.0,32520.0,0.9754,33.34,0.5357,36859.0,5.935,482314.0,2.071,135530.0,3.158,224605.0,19.9,14.83,10.3
25/10/2016,181.0,10460438.0,107935.0,116.8,6680773.0,13.92,0.01972,1031.0,152.8,0.6885,0.2219,3906.0,8.009,464012.0,543.6,0.7505,37091.0,13.43,788656.0,33088.0,0.9776,33.85,0.3306,16328.0,5.855,321260.0,2.075,110618.0,6.322,367240.0,22.5,16.55,11.5
26/10/2016,182.0,12545442.0,103055.0,111.4,7420716.0,2.34,0.003315,219.0,176.7,0.6058,0.2917,5376.0,11.03,758575.0,1888.0,2.606,186724.0,16.16,1091159.0,29508.0,0.9719,30.36,0.4585,23493.0,4.548,358342.0,1.465,106640.0,9.123,600726.0,26.0,19.59,14.5
27/10/2016,179.6,11564275.0,103244.0,111.7,6843405.0,2.28,0.003229,196.8,330.0,0.6905,0.4778,5218.0,10.68,670575.0,677.6,0.9355,76411.0,18.43,1134467.0,31342.0,0.9974,31.42,0.0,0.0,4.258,319549.0,1.904,120410.0,5.034,281878.0,26.1,21.7,18.4
28/10/2016,179.4,12523338.0,104017.0,112.5,7532725.0,2.292,0.003246,213.9,36.12,0.7084,0.05098,4299.0,8.626,625427.0,1415.0,1.954,196505.0,17.7,1178207.0,31480.0,0.9624,32.71,0.0,0.0,2.707,226709.0,1.811,135521.0,4.137,267399.0,20.2,16.69,14.8
29/10/2016,166.9,8091369.0,98929.0,106.9,5012337.0,2.244,0.003179,147.4,11.22,0.7395,0.01517,1227.0,2.139,98616.0,1583.0,2.185,104896.0,12.47,591690.0,39281.0,1.036,37.9,1.465,68493.0,4.137,200728.0,1.902,88683.0,3.485,166314.0,23.8,18.72,16.3
30/10/2016,166.4,6989733.0,94838.0,102.4,4279867.0,2.326,0.003294,134.8,430.8,0.7246,0.5946,1132.0,1.926,78950.0,0.0,0.0,0.0,14.18,624420.0,35440.0,0.969,36.57,0.4889,17263.0,3.577,157042.0,1.091,45363.0,10.87,457442.0,24.7,21.33,19.0
31/10/2016,178.0,9655680.0,100736.0,108.9,5713496.0,2.316,0.003281,169.2,1049.0,0.6468,1.622,2332.0,4.227,216922.0,281.3,0.3883,20490.0,21.18,1133792.0,31316.0,0.9933,31.53,0.0,0.0,5.584,303070.0,1.885,98686.0,11.52,574264.0,25.3,21.13,16.2
01/11/2016,181.1,13006252.0,105925.0,114.6,8339943.0,2.299,0.003257,234.5,424.1,0.7194,0.5895,3161.0,6.082,440148.0,4533.0,6.259,566795.0,15.75,1143982.0,32148.0,1.011,31.81,0.0368,1839.0,5.183,448770.0,2.064,172322.0,5.12,338832.0,24.1,17.33,12.2
02/11/2016,178.6,11153597.0,103570.0,112.0,6745070.0,2.336,0.003309,196.1,0.0,0.0,0.0,3755.0,7.408,469760.0,1898.0,2.62,170262.0,15.19,902050.0,31721.0,0.9393,33.77,0.1903,8012.0,5.885,344457.0,1.991,113959.0,5.737,337734.0,23.2,17.89,13.0
03/11/2016,182.5,12780698.0,110366.0,119.4,8434588.0,2.379,0.003369,235.7,0.0,0.0,0.0,4429.0,8.915,662475.0,2646.0,3.653,287552.0,15.17,1082109.0,28884.0,0.9353,30.88,0.3941,20576.0,5.659,399298.0,1.34,93535.0,3.274,233494.0,24.4,19.03,13.8
04/11/2016,185.1,11416271.0,103813.0,111.9,7338759.0,2.343,0.003319,211.8,4.263,0.73,0.00584,3506.0,6.852,496714.0,2905.0,4.01,331948.0,15.19,1015959.0,33991.0,0.9366,36.29,0.0,0.0,5.798,438052.0,2.083,155841.0,8.743,590032.0,29.7,20.95,15.3
05/11/2016,167.8,8570375.0,96789.0,104.3,5321920.0,2.325,0.003293,165.6,545.5,0.7142,0.7638,1502.0,2.751,147603.0,1170.0,1.616,88761.0,11.86,625120.0,32571.0,1.004,32.44,1.779,69730.0,6.002,313356.0,2.019,104191.0,13.71,685439.0,28.6,24.43,22.5
06/11/2016,161.4,8509766.0,94115.0,101.5,5616031.0,2.369,0.003356,183.3,397.7,0.7281,0.5462,1746.0,3.297,230259.0,975.6,1.347,96429.0,10.79,637678.0,33179.0,1.043,31.82,1.917,78397.0,5.956,297155.0,2.096,103908.0,11.27,607366.0,24.9,20.29,15.7
07/11/2016,190.2,17625525.0,107287.0,115.4,10229902.0,2.342,0.003318,280.5,0.0,0.0,0.0,3777.0,7.456,770193.0,4972.0,6.865,810669.0,15.51,1495331.0,34519.0,1.022,33.79,0.6121,28227.0,5.648,691451.0,1.981,214130.0,9.12,870905.0,28.1,20.05,14.9
08/11/2016,195.6,30605234.0,101460.0,109.0,10061552.0,2.385,0.003378,303.6,119.0,0.5726,0.2079,4318.0,8.664,917679.0,5727.0,7.908,912490.0,27.03,2684063.0,35391.0,0.9833,35.99,0.5869,36521.0,3.576,724763.0,1.469,197218.0,5.811,522505.0,27.4,24.06,21.3
09/11/2016,188.3,19385844.0,109200.0,117.4,12006576.0,2.443,0.003461,348.3,2.0,0.7413,0.002698,4377.0,8.797,1016887.0,5620.0,7.76,929602.0,17.31,1845688.0,35861.0,1.039,34.51,0.4197,23902.0,2.973,461151.0,1.18,146727.0,1.386,140734.0,26.5,20.15,17.8
10/11/2016,187.0,15559162.0,110538.0,119.1,10130082.0,2.475,0.003506,295.9,315.8,0.7194,0.439,4144.0,8.276,755928.0,5687.0,7.852,764410.0,17.8,1547811.0,30361.0,1.069,28.4,0.164,8994.0,5.271,482005.0,1.583,138877.0,4.508,429187.0,24.3,19.1,17.0
11/11/2016,187.2,17971796.0,112764.0,121.6,11668262.0,2.262,0.003204,293.2,788.8,0.748,1.055,4516.0,9.108,967330.0,5473.0,7.556,936135.0,18.72,1834568.0,30708.0,1.106,27.76,0.5381,28090.0,5.105,777030.0,1.558,194566.0,2.042,162539.0,23.5,20.54,17.9
12/11/2016,183.5,12775054.0,112517.0,121.3,7841498.0,2.299,0.003256,207.2,281.2,0.7185,0.3914,1134.0,1.93,123599.0,4298.0,5.934,462210.0,14.99,1030101.0,28327.0,1.011,28.03,0.7472,37024.0,4.712,417561.0,1.607,125099.0,10.18,682254.0,28.9,21.76,18.5
13/11/2016,171.8,9566439.0,105071.0,113.2,5991210.0,2.33,0.003301,168.6,684.8,0.7102,0.9643,1132.0,1.927,99655.0,2692.0,3.716,266840.0,12.9,702969.0,26801.0,0.9796,27.36,1.513,65301.0,5.373,319814.0,1.738,99221.0,12.13,659594.0,32.3,25.71,19.0
14/11/2016,183.0,15448116.0,109976.0,118.5,9567815.0,2.175,0.003081,246.2,34.55,0.7241,0.04771,2610.0,4.848,364157.0,3139.0,4.334,329350.0,16.37,1366444.0,29675.0,0.9839,30.16,0.6724,24991.0,4.121,381880.0,1.466,106426.0,7.316,493071.0,29.3,21.28,17.5
15/11/2016,181.5,17078499.0,109744.0,118.3,10207630.0,2.354,0.003334,287.7,22.75,0.7748,0.02936,3370.0,6.548,601704.0,5354.0,7.392,784403.0,16.01,1495239.0,29503.0,1.026,28.75,0.1537,10019.0,4.799,440777.0,1.473,115495.0,3.084,234598.0,22.3,17.97,15.5
16/11/2016,184.1,12939227.0,115036.0,124.2,8495477.0,2.349,0.003327,225.8,380.4,0.7601,0.5004,3526.0,6.897,482072.0,2545.0,3.514,254743.0,15.39,1060598.0,30448.0,1.034,29.46,0.7093,40499.0,5.808,463551.0,2.776,217263.0,2.449,154418.0,24.3,18.46,14.4
17/11/2016,186.8,13027081.0,112147.0,121.4,8085616.0,2.19,0.003102,200.9,9.91,0.7632,0.01299,3065.0,5.866,415294.0,4137.0,5.712,420842.0,16.09,1077017.0,31990.0,0.9927,32.22,0.7428,36287.0,5.518,429280.0,2.04,149695.0,3.546,231744.0,22.9,19.7,17.4
18/11/2016,206.5,119141354.0,113129.0,122.4,56358846.0,2.435,0.003449,1554.0,12.01,0.5553,0.02163,1845.0,3.14,1694854.0,5339.0,7.372,6565430.0,25.27,24875321.0,36465.0,0.983,37.1,0.5832,32526.0,5.552,3886879.0,5.246,2549477.0,6.032,2395135.0,30.4,21.11,16.5
19/11/2016,176.7,6875325.0,114854.0,124.6,4737311.0,2.392,0.003388,127.0,167.4,0.8037,0.2083,1135.0,1.93,72307.0,224.2,0.3095,14668.0,15.45,589244.0,31916.0,1.085,29.42,0.2257,8216.0,4.744,191183.0,1.723,67521.0,3.522,130000.0,30.8,24.52,19.3
20/11/2016,175.4,8634683.0,118465.0,128.5,6238802.0,2.227,0.003155,140.7,16.34,0.7854,0.02081,1134.0,1.929,88895.0,763.9,1.055,73814.0,14.18,716104.0,26317.0,1.036,25.41,1.367,51244.0,4.955,254654.0,1.886,96345.0,2.491,134540.0,24.9,20.9,19.2
21/11/2016,206.9,10736287.0,140720.0,152.6,7861007.0,2.073,0.002937,138.8,416.7,0.7522,0.554,2585.0,4.792,276122.0,1233.0,1.702,110506.0,19.77,1103047.0,19186.0,0.9326,20.57,0.9158,27474.0,4.659,319822.0,2.018,132378.0,6.141,307008.0,27.5,22.6,19.8
22/11/2016,210.8,12520973.0,146628.0,159.1,9051935.0,18.55,0.02628,2102.0,1689.0,0.7945,2.126,2857.0,5.401,355306.0,1422.0,1.945,204481.0,15.54,1023770.0,23225.0,1.004,23.14,0.7617,24234.0,5.017,484945.0,0.9535,71056.0,6.974,378187.0,30.5,24.82,21.1
23/11/2016,198.3,11210448.0,139968.0,151.7,8364750.0,2.309,0.00327,174.9,2599.0,0.7644,3.4,3209.0,6.188,363631.0,0.0,0.0,0.0,15.51,837913.0,21059.0,1.034,20.36,0.0,0.0,3.912,285572.0,1.649,101839.0,6.323,343569.0,28.4,23.32,19.9
24/11/2016,181.7,9724086.0,126247.0,136.4,7041685.0,2.259,0.0032,162.3,1578.0,0.7641,2.066,1846.0,3.141,162409.0,0.0,0.0,0.0,15.39,781572.0,23951.0,1.072,22.35,0.0,0.0,6.117,393534.0,1.554,91170.0,4.974,248563.0,23.3,18.47,13.5
25/11/2016,182.3,9215131.0,121023.0,130.8,6511261.0,2.293,0.003248,158.1,1112.0,0.7462,1.491,1847.0,3.143,159643.0,0.0,0.0,0.0,15.34,771930.0,27925.0,1.071,26.08,0.0,0.0,5.916,347303.0,1.938,111419.0,6.591,326481.0,25.2,19.41,14.9
26/11/2016,171.9,8927983.0,118021.0,127.4,6427580.0,2.274,0.003222,159.0,0.0,0.0,0.0,1035.0,1.76,84533.0,0.0,0.0,0.0,9.865,514247.0,30190.0,1.05,28.76,0.0,0.0,5.749,324585.0,2.083,117058.0,2.102,116369.0,25.1,20.54,18.2
27/11/2016,169.7,8335630.0,116218.0,125.4,6208154.0,2.348,0.003326,160.7,0.0,0.0,0.0,1139.0,1.937,93501.0,0.0,0.0,0.0,10.56,544716.0,28576.0,1.014,28.18,0.4698,14833.0,4.441,242467.0,2.084,115334.0,1.595,86466.0,23.9,21.25,19.7
28/11/2016,200.0,15461483.0,132889.0,143.7,10742927.0,2.322,0.003289,235.2,9.58,0.8372,0.01144,2854.0,5.661,481556.0,0.0,0.0,0.0,15.06,1128516.0,29326.0,0.9644,30.41,0.5125,20032.0,5.252,496948.0,1.918,164260.0,3.34,267200.0,25.7,21.82,20.3
29/11/2016,196.9,16275455.0,143406.0,155.1,12334397.0,2.316,0.00328,257.6,982.0,0.7994,1.228,2167.0,4.117,361804.0,0.0,0.0,0.0,17.43,1446065.0,16392.0,0.9089,18.03,0.3844,23790.0,4.778,584542.0,1.811,189978.0,1.725,118202.0,25.5,22.61,19.3
30/11/2016,194.7,17495574.0,140409.0,151.7,12882902.0,2.302,0.00326,270.1,130.2,0.8019,0.1624,1349.0,2.296,195225.0,0.0,0.0,0.0,15.59,1304135.0,19798.0,0.946,20.93,0.2819,15772.0,4.529,640015.0,1.831,196962.0,2.618,216519.0,24.1,21.09,18.3
01/12/2016,200.0,14794069.0,138827.0,150.2,11493886.0,2.258,0.003199,238.5,810.6,0.7772,1.043,2353.0,4.272,343163.0,1055.0,1.456,166166.0,15.26,1194728.0,24691.0,1.024,24.1,0.8113,37344.0,4.858,435844.0,1.965,175604.0,3.669,311290.0,27.1,21.82,18.2
02/12/2016,211.8,13400113.0,146441.0,158.2,9728109.0,2.305,0.003265,197.4,1003.0,0.7403,1.354,2334.0,4.232,278890.0,595.0,0.8215,46060.0,22.88,1462487.0,20406.0,1.046,19.51,0.5901,28268.0,4.954,419418.0,1.601,121496.0,6.037,412901.0,34.8,25.05,18.8
03/12/2016,185.4,10235666.0,138118.0,149.2,8215652.0,2.152,0.003049,164.8,1295.0,0.7948,1.629,1135.0,1.931,105149.0,0.0,0.0,0.0,14.97,823478.0,18319.0,1.131,16.2,0.0,0.0,4.771,316974.0,1.788,113789.0,2.933,169581.0,31.3,24.7,21.0
04/12/2016,187.1,11027493.0,133591.0,144.3,8279197.0,1.981,0.002806,148.6,1635.0,0.8159,2.004,1134.0,1.93,105732.0,0.0,0.0,0.0,13.64,784338.0,26854.0,1.036,25.93,0.1093,4505.0,4.818,298031.0,1.525,94064.0,1.772,104507.0,26.5,22.29,19.8
05/12/2016,221.2,24550561.0,151369.0,163.7,22262761.0,2.291,0.003245,410.2,1264.0,0.7534,1.678,3350.0,6.5,1065397.0,1591.0,2.196,668407.0,27.62,4774725.0,17986.0,1.037,17.35,0.6637,29016.0,3.494,650846.0,1.112,236252.0,4.498,682805.0,29.5,24.24,22.1
06/12/2016,203.7,13608790.0,152676.0,165.2,10684402.0,2.1,0.002974,189.3,1969.0,0.8048,2.446,1848.0,3.145,206193.0,0.0,0.0,0.0,17.01,1092302.0,16475.0,1.058,15.57,0.0,0.0,2.093,193700.0,0.8793,69127.0,4.507,275801.0,29.1,23.1,20.5
07/12/2016,194.1,9973716.0,150352.0,162.7,8209580.0,2.003,0.002837,140.7,1963.0,0.813,2.414,1847.0,3.143,158899.0,0.0,0.0,0.0,14.39,723593.0,13289.0,1.022,13.0,0.0,0.0,4.423,267727.0,1.773,100062.0,1.424,68468.0,24.5,21.58,18.7
08/12/2016,212.4,10969679.0,141613.0,153.2,8227615.0,2.105,0.002982,150.6,1065.0,0.764,1.394,1980.0,3.443,199345.0,0.0,0.0,0.0,17.81,996916.0,27201.0,0.964,28.22,0.3845,9949.0,4.905,347941.0,1.38,86453.0,9.82,550468.0,26.4,22.43,20.3
09/12/2016,186.1,7640278.0,128297.0,138.6,5730001.0,2.101,0.002975,119.7,2393.0,0.7684,3.114,1852.0,3.15,131963.0,0.0,0.0,0.0,10.07,423001.0,26601.0,1.035,25.69,0.2273,4356.0,6.045,276123.0,1.822,83341.0,9.832,386358.0,27.5,23.35,18.1
10/12/2016,171.5,6709070.0,122160.0,131.9,5088970.0,2.197,0.003112,117.4,81.95,0.8374,0.09787,1135.0,1.931,72775.0,0.0,0.0,0.0,9.718,385615.0,27484.0,1.118,24.58,0.0,0.0,5.493,243628.0,1.864,81129.0,1.727,65852.0,26.4,20.67,17.0
11/12/2016,174.2,7071268.0,124806.0,134.9,5452539.0,2.25,0.003187,124.1,367.6,0.8223,0.4471,1134.0,1.93,75201.0,0.0,0.0,0.0,9.208,383735.0,26561.0,1.114,23.83,0.0,0.0,5.488,272251.0,1.85,86611.0,3.069,136301.0,26.2,21.86,20.1
12/12/2016,206.4,11218333.0,149407.0,161.7,8717223.0,2.023,0.002866,139.5,124.3,0.8664,0.1435,1830.0,3.374,196423.0,0.0,0.0,0.0,12.55,720976.0,24526.0,1.032,23.78,0.0,0.0,5.777,378100.0,2.041,129729.0,3.253,176669.0,26.2,22.81,20.9
13/12/2016,233.0,13805854.0,155207.0,168.1,10474481.0,1.482,0.002099,103.1,362.1,0.779,0.4649,4132.0,8.244,542046.0,311.0,0.4294,52719.0,17.96,1223427.0,27246.0,0.9992,27.27,0.03829,1721.0,5.267,329341.0,2.092,137775.0,9.472,546241.0,37.5,25.22,20.8
